issue_width,rob_size,l1d_mshrs,l1d_size,l1d_assoc,has_l2,l2_size,ipc,config_id,cost,is_feasible
4,128,4,16kB,2,True,1MB,1.060901,433,1452.4,True
4,128,4,16kB,2,True,2MB,1.060901,434,2476.4,False
4,128,4,16kB,4,True,512kB,1.060909,435,940.8,True
4,128,4,16kB,4,True,1MB,1.060909,436,1452.8,True
4,128,4,16kB,4,True,2MB,1.060909,437,2476.8,False
4,128,4,16kB,8,True,512kB,1.060904,438,941.6,True
4,128,4,16kB,8,True,1MB,1.060904,439,1453.6,True
4,128,4,16kB,8,True,2MB,1.060904,440,2477.6,False
4,128,4,32kB,2,True,512kB,1.060904,441,956.8,True
4,128,4,32kB,2,True,1MB,1.060904,442,1468.8,True
4,128,4,32kB,2,True,2MB,1.060904,443,2492.8,False
4,128,4,32kB,4,True,512kB,1.060903,444,957.6,True
4,128,4,32kB,4,True,1MB,1.060903,445,1469.6,True
4,128,4,32kB,4,True,2MB,1.060903,446,2493.6,False
4,128,4,32kB,8,True,512kB,1.060904,447,959.2,True
4,128,4,32kB,8,True,1MB,1.060904,448,1471.2,True
4,128,4,32kB,8,True,2MB,1.060904,449,2495.2,False
4,128,4,64kB,2,True,512kB,1.061016,450,989.6,True
4,128,4,64kB,2,True,1MB,1.061016,451,1501.6,False
4,128,4,64kB,2,True,2MB,1.061016,452,2525.6,False
4,128,4,64kB,4,True,512kB,1.061016,453,991.2,True
4,128,4,64kB,4,True,1MB,1.061016,454,1503.2,False
4,128,4,64kB,4,True,2MB,1.061016,455,2527.2,False
4,128,4,64kB,8,True,512kB,1.061016,456,994.4,True
4,128,4,64kB,8,True,1MB,1.061016,457,1506.4,False
4,128,4,64kB,8,True,2MB,1.061016,458,2530.4,False
4,128,8,16kB,2,True,512kB,1.060918,459,960.4,True
4,128,8,16kB,2,True,1MB,1.060918,460,1472.4,True
4,128,8,16kB,2,True,2MB,1.060918,461,2496.4,False
4,128,8,16kB,4,True,512kB,1.060918,462,960.8,True
4,128,8,16kB,4,True,1MB,1.060918,463,1472.8,True
4,128,8,16kB,4,True,2MB,1.060918,464,2496.8,False
4,128,8,16kB,8,True,512kB,1.060918,465,961.6,True
4,128,8,16kB,8,True,1MB,1.060918,466,1473.6,True
4,128,8,16kB,8,True,2MB,1.060918,467,2497.6,False
4,128,8,32kB,2,True,512kB,1.060918,468,976.8,True
4,128,8,32kB,2,True,1MB,1.060918,469,1488.8,True
4,128,8,32kB,2,True,2MB,1.060918,470,2512.8,False
4,128,8,32kB,4,True,512kB,1.060918,471,977.6,True
4,128,8,32kB,4,True,1MB,1.060918,472,1489.6,True
4,128,8,32kB,4,True,2MB,1.060918,473,2513.6,False
4,128,8,32kB,8,True,512kB,1.060918,474,979.2,True
4,128,8,32kB,8,True,1MB,1.060918,475,1491.2,True
4,128,8,32kB,8,True,2MB,1.060918,476,2515.2,False
4,128,8,64kB,2,True,512kB,1.061093,477,1009.6,True
4,128,8,64kB,2,True,1MB,1.061093,478,1521.6,False
4,128,8,64kB,2,True,2MB,1.061093,479,2545.6,False
4,128,8,64kB,4,True,512kB,1.061095,480,1011.2,True
4,128,8,64kB,4,True,1MB,1.061095,481,1523.2,False
4,128,8,64kB,4,True,2MB,1.061095,482,2547.2,False
4,128,8,64kB,8,True,512kB,1.061095,483,1014.4,True
4,128,8,64kB,8,True,1MB,1.061095,484,1526.4,False
4,128,8,64kB,8,True,2MB,1.061095,485,2550.4,False
8,32,2,16kB,2,True,512kB,1.048043,486,986.4,True
8,32,2,16kB,2,True,1MB,1.048043,487,1498.4,True
8,32,2,16kB,2,True,2MB,1.048043,488,2522.4,False
8,32,2,16kB,4,True,512kB,1.048445,489,986.8,True
8,32,2,16kB,4,True,1MB,1.048445,490,1498.8,True
8,32,2,16kB,4,True,2MB,1.048445,491,2522.8,False
8,32,2,16kB,8,True,512kB,1.048445,492,987.6,True
8,32,2,16kB,8,True,1MB,1.048445,493,1499.6,True
8,32,2,16kB,8,True,2MB,1.048445,494,2523.6,False
8,32,2,32kB,2,True,512kB,1.048445,495,1002.8,True
8,32,2,32kB,2,True,1MB,1.048445,496,1514.8,False
8,32,2,32kB,2,True,2MB,1.048445,497,2538.8,False
8,32,2,32kB,4,True,512kB,1.048444,498,1003.6,True
8,32,2,32kB,4,True,1MB,1.048444,499,1515.6,False
8,32,2,32kB,4,True,2MB,1.048444,500,2539.6,False
8,32,2,32kB,8,True,512kB,1.048445,501,1005.2,True
8,32,2,32kB,8,True,1MB,1.048445,502,1517.2,False
8,32,2,32kB,8,True,2MB,1.048445,503,2541.2,False
8,32,2,64kB,2,True,512kB,1.048542,504,1035.6,True
8,32,2,64kB,2,True,1MB,1.048542,505,1547.6,False
8,32,2,64kB,2,True,2MB,1.048542,506,2571.6,False
8,32,2,64kB,4,True,512kB,1.048542,507,1037.2,True
8,32,2,64kB,4,True,1MB,1.048542,508,1549.2,False
8,32,2,64kB,4,True,2MB,1.048542,509,2573.2,False
8,32,2,64kB,8,True,512kB,1.048542,510,1040.4,True
8,32,2,64kB,8,True,1MB,1.048542,511,1552.4,False
8,32,2,64kB,8,True,2MB,1.048542,512,2576.4,False
8,32,4,16kB,2,True,512kB,1.048105,513,996.4,True
8,32,4,16kB,2,True,1MB,1.048105,514,1508.4,False
8,32,4,16kB,2,True,2MB,1.048105,515,2532.4,False
8,32,4,16kB,4,True,512kB,1.048703,516,996.8,True
8,32,4,16kB,4,True,1MB,1.048703,517,1508.8,False
8,32,4,16kB,4,True,2MB,1.048703,518,2532.8,False
8,32,4,16kB,8,True,512kB,1.048773,519,997.6,True
8,32,4,16kB,8,True,1MB,1.048773,520,1509.6,False
8,32,4,16kB,8,True,2MB,1.048773,521,2533.6,False
8,32,4,32kB,2,True,512kB,1.048773,522,1012.8,True
8,32,4,32kB,2,True,1MB,1.048773,523,1524.8,False
8,32,4,32kB,2,True,2MB,1.048773,524,2548.8,False
8,32,4,32kB,4,True,512kB,1.048773,525,1013.6,True
8,32,4,32kB,4,True,1MB,1.048773,526,1525.6,False
8,32,4,32kB,4,True,2MB,1.048773,527,2549.6,False
8,32,4,32kB,8,True,512kB,1.048773,528,1015.2,True
8,32,4,32kB,8,True,1MB,1.048773,529,1527.2,False
8,32,4,32kB,8,True,2MB,1.048773,530,2551.2,False
8,32,4,64kB,2,True,512kB,1.048975,531,1045.6,True
8,32,4,64kB,2,True,1MB,1.048975,532,1557.6,False
8,32,4,64kB,2,True,2MB,1.048975,533,2581.6,False
8,32,4,64kB,4,True,512kB,1.048975,534,1047.2,True
8,32,4,64kB,4,True,1MB,1.048975,535,1559.2,False
8,32,4,64kB,4,True,2MB,1.048975,536,2583.2,False
8,32,4,64kB,8,True,512kB,1.048975,537,1050.4,True
8,32,4,64kB,8,True,1MB,1.048975,538,1562.4,False
8,32,4,64kB,8,True,2MB,1.048975,539,2586.4,False
8,32,8,16kB,2,True,512kB,1.048105,540,1016.4,True
8,32,8,16kB,2,True,1MB,1.048105,541,1528.4,False
8,32,8,16kB,2,True,2MB,1.048105,542,2552.4,False
8,32,8,16kB,4,True,512kB,1.048703,543,1016.8,True
8,32,8,16kB,4,True,1MB,1.048703,544,1528.8,False
8,32,8,16kB,4,True,2MB,1.048703,545,2552.8,False
8,32,8,16kB,8,True,512kB,1.048773,546,1017.6,True
8,32,8,16kB,8,True,1MB,1.048773,547,1529.6,False
8,32,8,16kB,8,True,2MB,1.048773,548,2553.6,False
8,32,8,32kB,2,True,512kB,1.048773,549,1032.8,True
8,32,8,32kB,2,True,1MB,1.048773,550,1544.8,False
8,32,8,32kB,2,True,2MB,1.048773,551,2568.8,False
8,32,8,32kB,4,True,512kB,1.048773,552,1033.6,True
8,32,8,32kB,4,True,1MB,1.048773,553,1545.6,False
8,32,8,32kB,4,True,2MB,1.048773,554,2569.6,False
8,32,8,32kB,8,True,512kB,1.048773,555,1035.2,True
8,32,8,32kB,8,True,1MB,1.048773,556,1547.2,False
8,32,8,32kB,8,True,2MB,1.048773,557,2571.2,False
8,32,8,64kB,2,True,512kB,1.048975,558,1065.6,True
8,32,8,64kB,2,True,1MB,1.048975,559,1577.6,False
8,32,8,64kB,2,True,2MB,1.048975,560,2601.6,False
8,32,8,64kB,4,True,512kB,1.048975,561,1067.2,True
8,32,8,64kB,4,True,1MB,1.048975,562,1579.2,False
8,32,8,64kB,4,True,2MB,1.048975,563,2603.2,False
8,32,8,64kB,8,True,512kB,1.048975,564,1070.4,True
8,32,8,64kB,8,True,1MB,1.048975,565,1582.4,False
8,32,8,64kB,8,True,2MB,1.048975,566,2606.4,False
8,64,2,16kB,2,True,512kB,1.065878,567,1034.4,True
8,64,2,16kB,2,True,1MB,1.065878,568,1546.4,False
8,64,2,16kB,2,True,2MB,1.065878,569,2570.4,False
8,64,2,16kB,4,True,512kB,1.066009,570,1034.8,True
8,64,2,16kB,4,True,1MB,1.066009,571,1546.8,False
8,64,2,16kB,4,True,2MB,1.066009,572,2570.8,False
8,64,2,16kB,8,True,512kB,1.066131,573,1035.6,True
8,64,2,16kB,8,True,1MB,1.066131,574,1547.6,False
8,64,2,16kB,8,True,2MB,1.066131,575,2571.6,False
8,64,2,32kB,2,True,512kB,1.066131,576,1050.8,True
8,64,2,32kB,2,True,1MB,1.066131,577,1562.8,False
8,64,2,32kB,2,True,2MB,1.066131,578,2586.8,False
8,64,2,32kB,4,True,512kB,1.066131,579,1051.6,True
8,64,2,32kB,4,True,1MB,1.066131,580,1563.6,False
8,64,2,32kB,4,True,2MB,1.066131,581,2587.6,False
8,64,2,32kB,8,True,512kB,1.066131,582,1053.2,True
8,64,2,32kB,8,True,1MB,1.066131,583,1565.2,False
8,64,2,32kB,8,True,2MB,1.066131,584,2589.2,False
8,64,2,64kB,2,True,512kB,1.066258,585,1083.6,True
8,64,2,64kB,2,True,1MB,1.066258,586,1595.6,False
8,64,2,64kB,2,True,2MB,1.066258,587,2619.6,False
8,64,2,64kB,4,True,512kB,1.066258,588,1085.2,True
8,64,2,64kB,4,True,1MB,1.066258,589,1597.2,False
8,64,2,64kB,4,True,2MB,1.066258,590,2621.2,False
8,64,2,64kB,8,True,512kB,1.066258,591,1088.4,True
8,64,2,64kB,8,True,1MB,1.066258,592,1600.4,False
8,64,2,64kB,8,True,2MB,1.066258,593,2624.4,False
8,64,4,16kB,2,True,512kB,1.066246,594,1044.4,True
8,64,4,16kB,2,True,1MB,1.066246,595,1556.4,False
8,64,4,16kB,2,True,2MB,1.066246,596,2580.4,False
8,64,4,16kB,4,True,512kB,1.066292,597,1044.8,True
8,64,4,16kB,4,True,1MB,1.066292,598,1556.8,False
8,64,4,16kB,4,True,2MB,1.066292,599,2580.8,False
8,64,4,16kB,8,True,512kB,1.066246,600,1045.6,True
8,64,4,16kB,8,True,1MB,1.066246,601,1557.6,False
8,64,4,16kB,8,True,2MB,1.066246,602,2581.6,False
8,64,4,32kB,2,True,512kB,1.066246,603,1060.8,True
8,64,4,32kB,2,True,1MB,1.066246,604,1572.8,False
8,64,4,32kB,2,True,2MB,1.066246,605,2596.8,False
8,64,4,32kB,4,True,512kB,1.066246,606,1061.6,True
8,64,4,32kB,4,True,1MB,1.066246,607,1573.6,False
8,64,4,32kB,4,True,2MB,1.066246,608,2597.6,False
8,64,4,32kB,8,True,512kB,1.066246,609,1063.2,True
8,64,4,32kB,8,True,1MB,1.066246,610,1575.2,False
8,64,4,32kB,8,True,2MB,1.066246,611,2599.2,False
8,64,4,64kB,2,True,512kB,1.066392,612,1093.6,True
8,64,4,64kB,2,True,1MB,1.066392,613,1605.6,False
8,64,4,64kB,2,True,2MB,1.066392,614,2629.6,False
8,64,4,64kB,4,True,512kB,1.0664,615,1095.2,True
8,64,4,64kB,4,True,1MB,1.0664,616,1607.2,False
8,64,4,64kB,4,True,2MB,1.0664,617,2631.2,False
8,64,4,64kB,8,True,512kB,1.0664,618,1098.4,True
8,64,4,64kB,8,True,1MB,1.0664,619,1610.4,False
8,64,4,64kB,8,True,2MB,1.0664,620,2634.4,False
8,64,8,16kB,2,True,512kB,1.066246,621,1064.4,True
8,64,8,16kB,2,True,1MB,1.066246,622,1576.4,False
8,64,8,16kB,2,True,2MB,1.066246,623,2600.4,False
8,64,8,16kB,4,True,512kB,1.066292,624,1064.8,True
8,64,8,16kB,4,True,1MB,1.066292,625,1576.8,False
8,64,8,16kB,4,True,2MB,1.066292,626,2600.8,False
8,64,8,16kB,8,True,512kB,1.066246,627,1065.6,True
8,64,8,16kB,8,True,1MB,1.066246,628,1577.6,False
8,64,8,16kB,8,True,2MB,1.066246,629,2601.6,False
8,64,8,32kB,2,True,512kB,1.066246,630,1080.8,True
8,64,8,32kB,2,True,1MB,1.066246,631,1592.8,False
8,64,8,32kB,2,True,2MB,1.066246,632,2616.8,False
8,64,8,32kB,4,True,512kB,1.066246,633,1081.6,True
8,64,8,32kB,4,True,1MB,1.066246,634,1593.6,False
8,64,8,32kB,4,True,2MB,1.066246,635,2617.6,False
8,64,8,32kB,8,True,512kB,1.066246,636,1083.2,True
8,64,8,32kB,8,True,1MB,1.066246,637,1595.2,False
8,64,8,32kB,8,True,2MB,1.066246,638,2619.2,False
8,64,8,64kB,2,True,512kB,1.066392,639,1113.6,True
8,64,8,64kB,2,True,1MB,1.066392,640,1625.6,False
8,64,8,64kB,2,True,2MB,1.066392,641,2649.6,False
8,64,8,64kB,4,True,512kB,1.0664,642,1115.2,True
8,64,8,64kB,4,True,1MB,1.0664,643,1627.2,False
8,64,8,64kB,4,True,2MB,1.0664,644,2651.2,False
8,64,8,64kB,8,True,512kB,1.0664,645,1118.4,True
8,64,8,64kB,8,True,1MB,1.0664,646,1630.4,False
8,64,8,64kB,8,True,2MB,1.0664,647,2654.4,False
8,128,2,16kB,2,True,512kB,1.072323,648,1130.4,True
8,128,2,16kB,2,True,1MB,1.072323,649,1642.4,False
8,128,2,16kB,2,True,2MB,1.072323,650,2666.4,False
8,128,2,16kB,4,True,512kB,1.072571,651,1130.8,True
8,128,2,16kB,4,True,1MB,1.072571,652,1642.8,False
8,128,2,16kB,4,True,2MB,1.072571,653,2666.8,False
8,128,2,16kB,8,True,512kB,1.072572,654,1131.6,True
8,128,2,16kB,8,True,1MB,1.072572,655,1643.6,False
8,128,2,16kB,8,True,2MB,1.072572,656,2667.6,False
8,128,2,32kB,2,True,512kB,1.072572,657,1146.8,True
8,128,2,32kB,2,True,1MB,1.072572,658,1658.8,False
8,128,2,32kB,2,True,2MB,1.072572,659,2682.8,False
8,128,2,32kB,4,True,512kB,1.072571,660,1147.6,True
8,128,2,32kB,4,True,1MB,1.072571,661,1659.6,False
8,128,2,32kB,4,True,2MB,1.072571,662,2683.6,False
8,128,2,32kB,8,True,512kB,1.072572,663,1149.2,True
8,128,2,32kB,8,True,1MB,1.072572,664,1661.2,False
8,128,2,32kB,8,True,2MB,1.072572,665,2685.2,False
8,128,2,64kB,2,True,512kB,1.072711,666,1179.6,True
8,128,2,64kB,2,True,1MB,1.072711,667,1691.6,False
8,128,2,64kB,2,True,2MB,1.072711,668,2715.6,False
8,128,2,64kB,4,True,512kB,1.07271,669,1181.2,True
8,128,2,64kB,4,True,1MB,1.07271,670,1693.2,False
8,128,2,64kB,4,True,2MB,1.07271,671,2717.2,False
8,128,2,64kB,8,True,512kB,1.07271,672,1184.4,True
8,128,2,64kB,8,True,1MB,1.07271,673,1696.4,False
8,128,2,64kB,8,True,2MB,1.07271,674,2720.4,False
8,128,4,16kB,2,True,512kB,1.073018,675,1140.4,True
8,128,4,16kB,2,True,1MB,1.073018,676,1652.4,False
8,128,4,16kB,2,True,2MB,1.073018,677,2676.4,False
8,128,4,16kB,4,True,512kB,1.073099,678,1140.8,True
8,128,4,16kB,4,True,1MB,1.073099,679,1652.8,False
8,128,4,16kB,4,True,2MB,1.073099,680,2676.8,False
8,128,4,16kB,8,True,512kB,1.073032,681,1141.6,True
8,128,4,16kB,8,True,1MB,1.073032,682,1653.6,False
8,128,4,16kB,8,True,2MB,1.073032,683,2677.6,False
8,128,4,32kB,2,True,512kB,1.073032,684,1156.8,True
8,128,4,32kB,2,True,1MB,1.073032,685,1668.8,False
8,128,4,32kB,2,True,2MB,1.073032,686,2692.8,False
8,128,4,32kB,4,True,512kB,1.073032,687,1157.6,True
8,128,4,32kB,4,True,1MB,1.073032,688,1669.6,False
8,128,4,32kB,4,True,2MB,1.073032,689,2693.6,False
8,128,4,32kB,8,True,512kB,1.073032,690,1159.2,True
8,128,4,32kB,8,True,1MB,1.073032,691,1671.2,False
8,128,4,32kB,8,True,2MB,1.073032,692,2695.2,False
8,128,4,64kB,2,True,512kB,1.073206,693,1189.6,True
8,128,4,64kB,2,True,1MB,1.073206,694,1701.6,False
8,128,4,64kB,2,True,2MB,1.073206,695,2725.6,False
8,128,4,64kB,4,True,512kB,1.073213,696,1191.2,True
8,128,4,64kB,4,True,1MB,1.073213,697,1703.2,False
8,128,4,64kB,4,True,2MB,1.073213,698,2727.2,False
8,128,4,64kB,8,True,512kB,1.073213,699,1194.4,True
8,128,4,64kB,8,True,1MB,1.073213,700,1706.4,False
8,128,4,64kB,8,True,2MB,1.073213,701,2730.4,False
8,128,8,16kB,2,True,512kB,1.073064,702,1160.4,True
8,128,8,16kB,2,True,1MB,1.073064,703,1672.4,False
8,128,8,16kB,2,True,2MB,1.073064,704,2696.4,False
8,128,8,16kB,4,True,512kB,1.073144,705,1160.8,True
8,128,8,16kB,4,True,1MB,1.073144,706,1672.8,False
8,128,8,16kB,4,True,2MB,1.073144,707,2696.8,False
8,128,8,16kB,8,True,512kB,1.073077,708,1161.6,True
8,128,8,16kB,8,True,1MB,1.073077,709,1673.6,False
8,128,8,16kB,8,True,2MB,1.073077,710,2697.6,False
8,128,8,32kB,2,True,512kB,1.073077,711,1176.8,True
8,128,8,32kB,2,True,1MB,1.073077,712,1688.8,False
8,128,8,32kB,2,True,2MB,1.073077,713,2712.8,False
8,128,8,32kB,4,True,512kB,1.073077,714,1177.6,True
8,128,8,32kB,4,True,1MB,1.073077,715,1689.6,False
8,128,8,32kB,4,True,2MB,1.073077,716,2713.6,False
8,128,8,32kB,8,True,512kB,1.073077,717,1179.2,True
8,128,8,32kB,8,True,1MB,1.073077,718,1691.2,False
8,128,8,32kB,8,True,2MB,1.073077,719,2715.2,False
8,128,8,64kB,2,True,512kB,1.07325,720,1209.6,True
8,128,8,64kB,2,True,1MB,1.07325,721,1721.6,False
8,128,8,64kB,2,True,2MB,1.07325,722,2745.6,False
8,128,8,64kB,4,True,512kB,1.073252,723,1211.2,True
8,128,8,64kB,4,True,1MB,1.073252,724,1723.2,False
8,128,8,64kB,4,True,2MB,1.073252,725,2747.2,False
8,128,8,64kB,8,True,512kB,1.073252,726,1214.4,True
8,128,8,64kB,8,True,1MB,1.073252,727,1726.4,False
8,128,8,64kB,8,True,2MB,1.073252,728,2750.4,False
2,32,2,16kB,2,False,inactive,0.897706,729,174.4,True
2,32,2,16kB,4,False,inactive,0.897778,730,174.8,True
2,32,2,16kB,8,False,inactive,0.897829,731,175.6,True
2,32,2,32kB,2,False,inactive,0.897643,732,190.8,True
2,32,2,32kB,4,False,inactive,0.897777,733,191.6,True
2,32,2,32kB,8,False,inactive,0.897766,734,193.2,True
2,32,2,64kB,2,False,inactive,0.898011,735,223.6,True
2,32,2,64kB,4,False,inactive,0.898029,736,225.2,True
2,32,2,64kB,8,False,inactive,0.898029,737,228.4,True
2,32,4,16kB,2,False,inactive,0.897707,738,184.4,True
2,32,4,16kB,4,False,inactive,0.897779,739,184.8,True
2,32,4,16kB,8,False,inactive,0.897839,740,185.6,True
2,32,4,32kB,2,False,inactive,0.897953,741,200.8,True
2,32,4,32kB,4,False,inactive,0.897876,742,201.6,True
2,32,4,32kB,8,False,inactive,0.897849,743,203.2,True
2,32,4,64kB,2,False,inactive,0.898314,744,233.6,True
2,32,4,64kB,4,False,inactive,0.898332,745,235.2,True
2,32,4,64kB,8,False,inactive,0.898332,746,238.4,True
2,32,8,16kB,2,False,inactive,0.897707,747,204.4,True
2,32,8,16kB,4,False,inactive,0.897779,748,204.8,True
2,32,8,16kB,8,False,inactive,0.897839,749,205.6,True
2,32,8,32kB,2,False,inactive,0.897953,750,220.8,True
2,32,8,32kB,4,False,inactive,0.897876,751,221.6,True
2,32,8,32kB,8,False,inactive,0.897849,752,223.2,True
2,32,8,64kB,2,False,inactive,0.898314,753,253.6,True
2,32,8,64kB,4,False,inactive,0.898332,754,255.2,True
2,32,8,64kB,8,False,inactive,0.898332,755,258.4,True
2,64,2,16kB,2,False,inactive,0.890663,756,222.4,True
2,64,2,16kB,4,False,inactive,0.890703,757,222.8,True
2,64,2,16kB,8,False,inactive,0.890792,758,223.6,True
2,64,2,32kB,2,False,inactive,0.890626,759,238.8,True
2,64,2,32kB,4,False,inactive,0.890731,760,239.6,True
2,64,2,32kB,8,False,inactive,0.890662,761,241.2,True
2,64,2,64kB,2,False,inactive,0.890954,762,271.6,True
2,64,2,64kB,4,False,inactive,0.890965,763,273.2,True
2,64,2,64kB,8,False,inactive,0.890965,764,276.4,True
2,64,4,16kB,2,False,inactive,0.890724,765,232.4,True
2,64,4,16kB,4,False,inactive,0.89077,766,232.8,True
2,64,4,16kB,8,False,inactive,0.890863,767,233.6,True
2,64,4,32kB,2,False,inactive,0.890704,768,248.8,True
2,64,4,32kB,4,False,inactive,0.890792,769,249.6,True
2,64,4,32kB,8,False,inactive,0.890722,770,251.2,True
2,64,4,64kB,2,False,inactive,0.891013,771,281.6,True
2,64,4,64kB,4,False,inactive,0.891024,772,283.2,True
2,64,4,64kB,8,False,inactive,0.891024,773,286.4,True
2,64,8,16kB,2,False,inactive,0.890724,774,252.4,True
2,64,8,16kB,4,False,inactive,0.89077,775,252.8,True
2,64,8,16kB,8,False,inactive,0.890863,776,253.6,True
2,64,8,32kB,2,False,inactive,0.890704,777,268.8,True
2,64,8,32kB,4,False,inactive,0.890792,778,269.6,True
2,64,8,32kB,8,False,inactive,0.890722,779,271.2,True
2,64,8,64kB,2,False,inactive,0.891013,780,301.6,True
2,64,8,64kB,4,False,inactive,0.891024,781,303.2,True
2,64,8,64kB,8,False,inactive,0.891024,782,306.4,True
2,128,2,16kB,2,False,inactive,0.87421,783,318.4,True
2,128,2,16kB,4,False,inactive,0.874275,784,318.8,True
2,128,2,16kB,8,False,inactive,0.874552,785,319.6,True
2,128,2,32kB,2,False,inactive,0.874338,786,334.8,True
2,128,2,32kB,4,False,inactive,0.874417,787,335.6,True
2,128,2,32kB,8,False,inactive,0.874417,788,337.2,True
2,128,2,64kB,2,False,inactive,0.874718,789,367.6,True
2,128,2,64kB,4,False,inactive,0.87473,790,369.2,True
2,128,2,64kB,8,False,inactive,0.87473,791,372.4,True
2,128,4,16kB,2,False,inactive,0.874301,792,328.4,True
2,128,4,16kB,4,False,inactive,0.87435,793,328.8,True
2,128,4,16kB,8,False,inactive,0.874693,794,329.6,True
2,128,4,32kB,2,False,inactive,0.874433,795,344.8,True
2,128,4,32kB,4,False,inactive,0.874528,796,345.6,True
2,128,4,32kB,8,False,inactive,0.874528,797,347.2,True
2,128,4,64kB,2,False,inactive,0.874788,798,377.6,True
2,128,4,64kB,4,False,inactive,0.874801,799,379.2,True
2,128,4,64kB,8,False,inactive,0.874801,800,382.4,True
2,128,8,16kB,2,False,inactive,0.874306,801,348.4,True
2,128,8,16kB,4,False,inactive,0.874362,802,348.8,True
2,128,8,16kB,8,False,inactive,0.874705,803,349.6,True
2,128,8,32kB,2,False,inactive,0.874445,804,364.8,True
2,128,8,32kB,4,False,inactive,0.87454,805,365.6,True
2,128,8,32kB,8,False,inactive,0.87454,806,367.2,True
2,128,8,64kB,2,False,inactive,0.874801,807,397.6,True
2,128,8,64kB,4,False,inactive,0.874813,808,399.2,True
2,128,8,64kB,8,False,inactive,0.874813,809,402.4,True
4,32,2,16kB,2,False,inactive,1.057162,810,274.4,True
4,32,2,16kB,4,False,inactive,1.057211,811,274.8,True
4,32,2,16kB,8,False,inactive,1.057349,812,275.6,True
4,32,2,32kB,2,False,inactive,1.057045,813,290.8,True
4,32,2,32kB,4,False,inactive,1.057225,814,291.6,True
4,32,2,32kB,8,False,inactive,1.057162,815,293.2,True
4,32,2,64kB,2,False,inactive,1.057621,816,323.6,True
4,32,2,64kB,4,False,inactive,1.057691,817,325.2,True
4,32,2,64kB,8,False,inactive,1.057691,818,328.4,True
4,32,4,16kB,2,False,inactive,1.057217,819,284.4,True
4,32,4,16kB,4,False,inactive,1.057217,820,284.8,True
4,32,4,16kB,8,False,inactive,1.057353,821,285.6,True
4,32,4,32kB,2,False,inactive,1.057045,822,300.8,True
4,32,4,32kB,4,False,inactive,1.057228,823,301.6,True
4,32,4,32kB,8,False,inactive,1.057229,824,303.2,True
4,32,4,64kB,2,False,inactive,1.057621,825,333.6,True
4,32,4,64kB,4,False,inactive,1.057691,826,335.2,True
4,32,4,64kB,8,False,inactive,1.057691,827,338.4,True
4,32,8,16kB,2,False,inactive,1.057217,828,304.4,True
4,32,8,16kB,4,False,inactive,1.057217,829,304.8,True
4,32,8,16kB,8,False,inactive,1.057353,830,305.6,True
4,32,8,32kB,2,False,inactive,1.057045,831,320.8,True
4,32,8,32kB,4,False,inactive,1.057228,832,321.6,True
4,32,8,32kB,8,False,inactive,1.057229,833,323.2,True
4,32,8,64kB,2,False,inactive,1.057621,834,353.6,True
4,32,8,64kB,4,False,inactive,1.057691,835,355.2,True
4,32,8,64kB,8,False,inactive,1.057691,836,358.4,True
4,64,2,16kB,2,False,inactive,1.066655,837,322.4,True
4,64,2,16kB,4,False,inactive,1.067199,838,322.8,True
4,64,2,16kB,8,False,inactive,1.067402,839,323.6,True
4,64,2,32kB,2,False,inactive,1.066862,840,338.8,True
4,64,2,32kB,4,False,inactive,1.067199,841,339.6,True
4,64,2,32kB,8,False,inactive,1.067199,842,341.2,True
4,64,2,64kB,2,False,inactive,1.067725,843,371.6,True
4,64,2,64kB,4,False,inactive,1.067775,844,373.2,True
4,64,2,64kB,8,False,inactive,1.067775,845,376.4,True
4,64,4,16kB,2,False,inactive,1.067423,846,332.4,True
4,64,4,16kB,4,False,inactive,1.06772,847,332.8,True
4,64,4,16kB,8,False,inactive,1.067682,848,333.6,True
4,64,4,32kB,2,False,inactive,1.067572,849,348.8,True
4,64,4,32kB,4,False,inactive,1.067599,850,349.6,True
4,64,4,32kB,8,False,inactive,1.067573,851,351.2,True
4,64,4,64kB,2,False,inactive,1.068164,852,381.6,True
4,64,4,64kB,4,False,inactive,1.068164,853,383.2,True
4,64,4,64kB,8,False,inactive,1.068164,854,386.4,True
4,64,8,16kB,2,False,inactive,1.067423,855,352.4,True
4,64,8,16kB,4,False,inactive,1.06772,856,352.8,True
4,64,8,16kB,8,False,inactive,1.067682,857,353.6,True
4,64,8,32kB,2,False,inactive,1.067572,858,368.8,True
4,64,8,32kB,4,False,inactive,1.067599,859,369.6,True
4,64,8,32kB,8,False,inactive,1.067573,860,371.2,True
4,64,8,64kB,2,False,inactive,1.068164,861,401.6,True
4,64,8,64kB,4,False,inactive,1.068164,862,403.2,True
4,64,8,64kB,8,False,inactive,1.068164,863,406.4,True
4,128,2,16kB,2,False,inactive,1.075581,864,418.4,True
4,128,2,16kB,4,False,inactive,1.075874,865,418.8,True
4,128,2,16kB,8,False,inactive,1.075934,866,419.6,True
4,128,2,32kB,2,False,inactive,1.075521,867,434.8,True
4,128,2,32kB,4,False,inactive,1.075782,868,435.6,True
4,128,2,32kB,8,False,inactive,1.075877,869,437.2,True
4,128,2,64kB,2,False,inactive,1.076363,870,467.6,True
4,128,2,64kB,4,False,inactive,1.076407,871,469.2,True
4,128,2,64kB,8,False,inactive,1.076407,872,472.4,True
