issue_width,rob_size,l1d_mshrs,l1d_size,l1d_assoc,has_l2,l2_size,ipc,config_id,cost,is_feasible
4,128,2,64kB,8,False,inactive,0.515355,872,472.4,True
4,128,4,16kB,2,False,inactive,0.51183,873,428.4,True
4,128,4,16kB,4,False,inactive,0.51183,874,428.8,True
4,128,4,16kB,8,False,inactive,0.511818,875,429.6,True
4,128,4,32kB,2,False,inactive,0.512052,876,444.8,True
4,128,4,32kB,4,False,inactive,0.512996,877,445.6,True
4,128,4,32kB,8,False,inactive,0.511965,878,447.2,True
4,128,4,64kB,2,False,inactive,0.51306,879,477.6,True
4,128,4,64kB,4,False,inactive,0.515054,880,479.2,True
4,128,4,64kB,8,False,inactive,0.515068,881,482.4,True
4,128,8,16kB,2,False,inactive,0.511786,882,448.4,True
4,128,8,16kB,4,False,inactive,0.511836,883,448.8,True
4,128,8,16kB,8,False,inactive,0.511824,884,449.6,True
4,128,8,32kB,2,False,inactive,0.51175,885,464.8,True
4,128,8,32kB,4,False,inactive,0.512002,886,465.6,True
4,128,8,32kB,8,False,inactive,0.511971,887,467.2,True
4,128,8,64kB,2,False,inactive,0.513066,888,497.6,True
4,128,8,64kB,4,False,inactive,0.51506,889,499.2,True
4,128,8,64kB,8,False,inactive,0.515074,890,502.4,True
8,32,2,16kB,2,False,inactive,0.508059,891,474.4,True
8,32,2,16kB,4,False,inactive,0.510256,892,474.8,True
8,32,2,16kB,8,False,inactive,0.509702,893,475.6,True
8,32,2,32kB,2,False,inactive,0.511088,894,490.8,True
8,32,2,32kB,4,False,inactive,0.511916,895,491.6,True
8,32,2,32kB,8,False,inactive,0.509963,896,493.2,True
8,32,2,64kB,2,False,inactive,0.511039,897,523.6,True
8,32,2,64kB,4,False,inactive,0.511504,898,525.2,True
8,32,2,64kB,8,False,inactive,0.511778,899,528.4,True
8,32,4,16kB,2,False,inactive,0.509832,900,484.4,True
8,32,4,16kB,4,False,inactive,0.509716,901,484.8,True
8,32,4,16kB,8,False,inactive,0.509844,902,485.6,True
8,32,4,32kB,2,False,inactive,0.509499,903,500.8,True
8,32,4,32kB,4,False,inactive,0.510089,904,501.6,True
8,32,4,32kB,8,False,inactive,0.509994,905,503.2,True
8,32,4,64kB,2,False,inactive,0.511943,906,533.6,True
8,32,4,64kB,4,False,inactive,0.51167,907,535.2,True
8,32,4,64kB,8,False,inactive,0.511609,908,538.4,True
8,32,8,16kB,2,False,inactive,0.509832,909,504.4,True
8,32,8,16kB,4,False,inactive,0.509716,910,504.8,True
8,32,8,16kB,8,False,inactive,0.509844,911,505.6,True
8,32,8,32kB,2,False,inactive,0.509499,912,520.8,True
8,32,8,32kB,4,False,inactive,0.510089,913,521.6,True
8,32,8,32kB,8,False,inactive,0.509994,914,523.2,True
8,32,8,64kB,2,False,inactive,0.511943,915,553.6,True
8,32,8,64kB,4,False,inactive,0.51167,916,555.2,True
8,32,8,64kB,8,False,inactive,0.511609,917,558.4,True
8,64,2,16kB,2,False,inactive,0.511658,918,522.4,True
8,64,2,16kB,4,False,inactive,0.511964,919,522.8,True
8,64,2,16kB,8,False,inactive,0.511809,920,523.6,True
8,64,2,32kB,2,False,inactive,0.515075,921,538.8,True
8,64,2,32kB,4,False,inactive,0.513768,922,539.6,True
8,64,2,32kB,8,False,inactive,0.514185,923,541.2,True
8,64,2,64kB,2,False,inactive,0.513314,924,571.6,True
8,64,2,64kB,4,False,inactive,0.515337,925,573.2,True
8,64,2,64kB,8,False,inactive,0.516861,926,576.4,True
8,64,4,16kB,2,False,inactive,0.511688,927,532.4,True
8,64,4,16kB,4,False,inactive,0.512002,928,532.8,True
8,64,4,16kB,8,False,inactive,0.511942,929,533.6,True
8,64,4,32kB,2,False,inactive,0.514375,930,548.8,True
8,64,4,32kB,4,False,inactive,0.514229,931,549.6,True
8,64,4,32kB,8,False,inactive,0.514608,932,551.2,True
8,64,4,64kB,2,False,inactive,0.516944,933,581.6,True
8,64,4,64kB,4,False,inactive,0.515321,934,583.2,True
8,64,4,64kB,8,False,inactive,0.515235,935,586.4,True
8,64,8,16kB,2,False,inactive,0.511688,936,552.4,True
8,64,8,16kB,4,False,inactive,0.512002,937,552.8,True
8,64,8,16kB,8,False,inactive,0.511942,938,553.6,True
8,64,8,32kB,2,False,inactive,0.514375,939,568.8,True
8,64,8,32kB,4,False,inactive,0.514229,940,569.6,True
8,64,8,32kB,8,False,inactive,0.514608,941,571.2,True
8,64,8,64kB,2,False,inactive,0.513552,942,601.6,True
8,64,8,64kB,4,False,inactive,0.515545,943,603.2,True
8,64,8,64kB,8,False,inactive,0.515317,944,606.4,True
8,128,2,16kB,2,False,inactive,0.513708,945,618.4,True
8,128,2,16kB,4,False,inactive,0.513375,946,618.8,True
8,128,2,16kB,8,False,inactive,0.513685,947,619.6,True
8,128,2,32kB,2,False,inactive,0.513594,948,634.8,True
8,128,2,32kB,4,False,inactive,0.513839,949,635.6,True
8,128,2,32kB,8,False,inactive,0.51563,950,637.2,True
8,128,2,64kB,2,False,inactive,0.518613,951,667.6,True
8,128,2,64kB,4,False,inactive,0.517181,952,669.2,True
8,128,2,64kB,8,False,inactive,0.518486,953,672.4,True
8,128,4,16kB,2,False,inactive,0.513676,954,628.4,True
8,128,4,16kB,4,False,inactive,0.513726,955,628.8,True
8,128,4,16kB,8,False,inactive,0.513709,956,629.6,True
8,128,4,32kB,2,False,inactive,0.51363,957,644.8,True
8,128,4,32kB,4,False,inactive,0.515952,958,645.6,True
8,128,4,32kB,8,False,inactive,0.513896,959,647.2,True
8,128,4,64kB,2,False,inactive,0.517141,960,677.6,True
8,128,4,64kB,4,False,inactive,0.516994,961,679.2,True
8,128,4,64kB,8,False,inactive,0.517323,962,682.4,True
8,128,8,16kB,2,False,inactive,0.513852,963,648.4,True
8,128,8,16kB,4,False,inactive,0.513732,964,648.8,True
8,128,8,16kB,8,False,inactive,0.513715,965,649.6,True
8,128,8,32kB,2,False,inactive,0.513636,966,664.8,True
8,128,8,32kB,4,False,inactive,0.515958,967,665.6,True
8,128,8,32kB,8,False,inactive,0.513897,968,667.2,True
8,128,8,64kB,2,False,inactive,0.517147,969,697.6,True
8,128,8,64kB,4,False,inactive,0.517,970,699.2,True
8,128,8,64kB,8,False,inactive,0.517329,971,702.4,True
