issue_width,rob_size,l1d_mshrs,l1d_size,l1d_assoc,has_l2,l2_size,ipc_compute,config_id,cost,is_feasible,ipc_latency,ipc_concurrency
8,128,2,32kB,8,True,2MB,1.072572,665,2685.2,False,0.615568,0.637881
8,128,2,64kB,2,True,512kB,1.072711,666,1179.6,True,0.48604,0.540507
8,128,2,64kB,2,True,1MB,1.072711,667,1691.6,False,0.544532,0.588472
8,128,2,64kB,2,True,2MB,1.072711,668,2715.6,False,0.615637,0.63788
8,128,2,64kB,4,True,512kB,1.07271,669,1181.2,True,0.485798,0.539823
8,128,2,64kB,4,True,1MB,1.07271,670,1693.2,False,0.544457,0.587919
8,128,2,64kB,4,True,2MB,1.07271,671,2717.2,False,0.615613,0.63788
8,128,2,64kB,8,True,512kB,1.07271,672,1184.4,True,0.48558,0.538858
8,128,2,64kB,8,True,1MB,1.07271,673,1696.4,False,0.544125,0.586686
8,128,2,64kB,8,True,2MB,1.07271,674,2720.4,False,0.615613,0.637883
8,128,4,16kB,2,True,512kB,1.073018,675,1140.4,True,0.483732,0.573314
8,128,4,16kB,2,True,1MB,1.073018,676,1652.4,False,0.542383,0.601389
8,128,4,16kB,2,True,2MB,1.073018,677,2676.4,False,0.615626,0.645267
8,128,4,16kB,4,True,512kB,1.073099,678,1140.8,True,0.48339,0.573199
8,128,4,16kB,4,True,1MB,1.073099,679,1652.8,False,0.542383,0.601414
8,128,4,16kB,4,True,2MB,1.073099,680,2676.8,False,0.615651,0.645271
8,128,4,16kB,8,True,512kB,1.073032,681,1141.6,True,0.483744,0.573203
8,128,4,16kB,8,True,1MB,1.073032,682,1653.6,False,0.542383,0.601336
8,128,4,16kB,8,True,2MB,1.073032,683,2677.6,False,0.615624,0.645271
8,128,4,32kB,2,True,512kB,1.073032,684,1156.8,True,0.484374,0.574747
8,128,4,32kB,2,True,1MB,1.073032,685,1668.8,False,0.542822,0.602564
8,128,4,32kB,2,True,2MB,1.073032,686,2692.8,False,0.615651,0.645271
8,128,4,32kB,4,True,512kB,1.073032,687,1157.6,True,0.484366,0.574446
8,128,4,32kB,4,True,1MB,1.073032,688,1669.6,False,0.542797,0.602387
8,128,4,32kB,4,True,2MB,1.073032,689,2693.6,False,0.615651,0.645271
8,128,4,32kB,8,True,512kB,1.073032,690,1159.2,True,0.484279,0.57418
8,128,4,32kB,8,True,1MB,1.073032,691,1671.2,False,0.542786,0.602325
8,128,4,32kB,8,True,2MB,1.073032,692,2695.2,False,0.615651,0.645271
8,128,4,64kB,2,True,512kB,1.073206,693,1189.6,True,0.486087,0.577063
8,128,4,64kB,2,True,1MB,1.073206,694,1701.6,False,0.544439,0.604422
8,128,4,64kB,2,True,2MB,1.073206,695,2725.6,False,0.615734,0.645271
8,128,4,64kB,4,True,512kB,1.073213,696,1191.2,True,0.485923,0.576611
8,128,4,64kB,4,True,1MB,1.073213,697,1703.2,False,0.544322,0.604118
8,128,4,64kB,4,True,2MB,1.073213,698,2727.2,False,0.615715,0.64527
8,128,4,64kB,8,True,512kB,1.073213,699,1194.4,True,0.485628,0.576045
8,128,4,64kB,8,True,1MB,1.073213,700,1706.4,False,0.54418,0.603575
8,128,4,64kB,8,True,2MB,1.073213,701,2730.4,False,0.615715,0.645271
8,128,8,16kB,2,True,512kB,1.073064,702,1160.4,True,0.48374,0.582257
8,128,8,16kB,2,True,1MB,1.073064,703,1672.4,False,0.542393,0.60131
8,128,8,16kB,2,True,2MB,1.073064,704,2696.4,False,0.615638,0.645723
8,128,8,16kB,4,True,512kB,1.073144,705,1160.8,True,0.483397,0.581644
8,128,8,16kB,4,True,1MB,1.073144,706,1672.8,False,0.542393,0.601496
8,128,8,16kB,4,True,2MB,1.073144,707,2696.8,False,0.615663,0.645714
8,128,8,16kB,8,True,512kB,1.073077,708,1161.6,True,0.483752,0.582144
8,128,8,16kB,8,True,1MB,1.073077,709,1673.6,False,0.542393,0.601315
8,128,8,16kB,8,True,2MB,1.073077,710,2697.6,False,0.615636,0.645714
8,128,8,32kB,2,True,512kB,1.073077,711,1176.8,True,0.484382,0.583387
8,128,8,32kB,2,True,1MB,1.073077,712,1688.8,False,0.542832,0.602632
8,128,8,32kB,2,True,2MB,1.073077,713,2712.8,False,0.615663,0.645734
8,128,8,32kB,4,True,512kB,1.073077,714,1177.6,True,0.484373,0.583638
8,128,8,32kB,4,True,1MB,1.073077,715,1689.6,False,0.542806,0.602435
8,128,8,32kB,4,True,2MB,1.073077,716,2713.6,False,0.615663,0.64573
8,128,8,32kB,8,True,512kB,1.073077,717,1179.2,True,0.484287,0.583506
8,128,8,32kB,8,True,1MB,1.073077,718,1691.2,False,0.542795,0.602689
8,128,8,32kB,8,True,2MB,1.073077,719,2715.2,False,0.615663,0.645723
8,128,8,64kB,2,True,512kB,1.07325,720,1209.6,True,0.486095,0.585334
8,128,8,64kB,2,True,1MB,1.07325,721,1721.6,False,0.544449,0.604396
8,128,8,64kB,2,True,2MB,1.07325,722,2745.6,False,0.615747,0.645755
8,128,8,64kB,4,True,512kB,1.073252,723,1211.2,True,0.485931,0.584348
8,128,8,64kB,4,True,1MB,1.073252,724,1723.2,False,0.544332,0.604145
8,128,8,64kB,4,True,2MB,1.073252,725,2747.2,False,0.615727,0.645755
8,128,8,64kB,8,True,512kB,1.073252,726,1214.4,True,0.485635,0.585698
8,128,8,64kB,8,True,1MB,1.073252,727,1726.4,False,0.54419,0.603527
8,128,8,64kB,8,True,2MB,1.073252,728,2750.4,False,0.615727,0.645735
2,32,2,16kB,2,False,inactive,0.897706,729,174.4,True,0.503764,0.571152
2,32,2,16kB,4,False,inactive,0.897778,730,174.8,True,0.503791,0.57085
2,32,2,16kB,8,False,inactive,0.897829,731,175.6,True,0.502498,0.570605
2,32,2,32kB,2,False,inactive,0.897643,732,190.8,True,0.502565,0.572083
2,32,2,32kB,4,False,inactive,0.897777,733,191.6,True,0.504056,0.573313
2,32,2,32kB,8,False,inactive,0.897766,734,193.2,True,0.504055,0.572573
2,32,2,64kB,2,False,inactive,0.898011,735,223.6,True,0.505894,0.577865
2,32,2,64kB,4,False,inactive,0.898029,736,225.2,True,0.50726,0.576948
2,32,2,64kB,8,False,inactive,0.898029,737,228.4,True,0.507162,0.575642
2,32,4,16kB,2,False,inactive,0.897707,738,184.4,True,0.503781,0.626298
2,32,4,16kB,4,False,inactive,0.897779,739,184.8,True,0.503807,0.626027
2,32,4,16kB,8,False,inactive,0.897839,740,185.6,True,0.502509,0.625981
2,32,4,32kB,2,False,inactive,0.897953,741,200.8,True,0.502661,0.626907
2,32,4,32kB,4,False,inactive,0.897876,742,201.6,True,0.504077,0.626142
2,32,4,32kB,8,False,inactive,0.897849,743,203.2,True,0.504069,0.628113
2,32,4,64kB,2,False,inactive,0.898314,744,233.6,True,0.505757,0.634404
2,32,4,64kB,4,False,inactive,0.898332,745,235.2,True,0.505756,0.629213
2,32,4,64kB,8,False,inactive,0.898332,746,238.4,True,0.505928,0.630967
2,32,8,16kB,2,False,inactive,0.897707,747,204.4,True,0.503781,0.645383
2,32,8,16kB,4,False,inactive,0.897779,748,204.8,True,0.503807,0.644725
2,32,8,16kB,8,False,inactive,0.897839,749,205.6,True,0.502509,0.644897
2,32,8,32kB,2,False,inactive,0.897953,750,220.8,True,0.502661,0.647372
2,32,8,32kB,4,False,inactive,0.897876,751,221.6,True,0.504077,0.647251
2,32,8,32kB,8,False,inactive,0.897849,752,223.2,True,0.504069,0.647237
2,32,8,64kB,2,False,inactive,0.898314,753,253.6,True,0.505757,0.653806
2,32,8,64kB,4,False,inactive,0.898332,754,255.2,True,0.505756,0.64855
2,32,8,64kB,8,False,inactive,0.898332,755,258.4,True,0.505928,0.651822
2,64,2,16kB,2,False,inactive,0.890663,756,222.4,True,0.504702,0.573342
2,64,2,16kB,4,False,inactive,0.890703,757,222.8,True,0.504403,0.573137
2,64,2,16kB,8,False,inactive,0.890792,758,223.6,True,0.504391,0.573073
2,64,2,32kB,2,False,inactive,0.890626,759,238.8,True,0.504467,0.574638
2,64,2,32kB,4,False,inactive,0.890731,760,239.6,True,0.504265,0.57529
2,64,2,32kB,8,False,inactive,0.890662,761,241.2,True,0.50446,0.574121
2,64,2,64kB,2,False,inactive,0.890954,762,271.6,True,0.505878,0.577721
2,64,2,64kB,4,False,inactive,0.890965,763,273.2,True,0.507565,0.577037
2,64,2,64kB,8,False,inactive,0.890965,764,276.4,True,0.508559,0.575436
2,64,4,16kB,2,False,inactive,0.890724,765,232.4,True,0.504738,0.629052
2,64,4,16kB,4,False,inactive,0.89077,766,232.8,True,0.504429,0.628887
2,64,4,16kB,8,False,inactive,0.890863,767,233.6,True,0.504418,0.628843
2,64,4,32kB,2,False,inactive,0.890704,768,248.8,True,0.504488,0.62988
2,64,4,32kB,4,False,inactive,0.890792,769,249.6,True,0.504303,0.631001
2,64,4,32kB,8,False,inactive,0.890722,770,251.2,True,0.504487,0.630079
2,64,4,64kB,2,False,inactive,0.891013,771,281.6,True,0.505915,0.632776
2,64,4,64kB,4,False,inactive,0.891024,772,283.2,True,0.507598,0.632046
2,64,4,64kB,8,False,inactive,0.891024,773,286.4,True,0.508592,0.631267
2,64,8,16kB,2,False,inactive,0.890724,774,252.4,True,0.504738,0.648654
2,64,8,16kB,4,False,inactive,0.89077,775,252.8,True,0.504429,0.6484
2,64,8,16kB,8,False,inactive,0.890863,776,253.6,True,0.504418,0.649046
2,64,8,32kB,2,False,inactive,0.890704,777,268.8,True,0.504488,0.649962
2,64,8,32kB,4,False,inactive,0.890792,778,269.6,True,0.504303,0.651157
2,64,8,32kB,8,False,inactive,0.890722,779,271.2,True,0.504487,0.649936
2,64,8,64kB,2,False,inactive,0.891013,780,301.6,True,0.505915,0.651803
2,64,8,64kB,4,False,inactive,0.891024,781,303.2,True,0.507598,0.65108
2,64,8,64kB,8,False,inactive,0.891024,782,306.4,True,0.508592,0.650568
2,128,2,16kB,2,False,inactive,0.87421,783,318.4,True,0.506326,0.575471
2,128,2,16kB,4,False,inactive,0.874275,784,318.8,True,0.506392,0.575508
2,128,2,16kB,8,False,inactive,0.874552,785,319.6,True,0.506194,0.575468
2,128,2,32kB,2,False,inactive,0.874338,786,334.8,True,0.508582,0.578329
2,128,2,32kB,4,False,inactive,0.874417,787,335.6,True,0.508557,0.578711
2,128,2,32kB,8,False,inactive,0.874417,788,337.2,True,0.508454,0.578285
2,128,2,64kB,2,False,inactive,0.874718,789,367.6,True,0.509627,0.582301
2,128,2,64kB,4,False,inactive,0.87473,790,369.2,True,0.509621,0.582486
2,128,2,64kB,8,False,inactive,0.87473,791,372.4,True,0.507787,0.581017
2,128,4,16kB,2,False,inactive,0.874301,792,328.4,True,0.50638,0.631686
2,128,4,16kB,4,False,inactive,0.87435,793,328.8,True,0.506434,0.63189
2,128,4,16kB,8,False,inactive,0.874693,794,329.6,True,0.506228,0.631892
2,128,4,32kB,2,False,inactive,0.874433,795,344.8,True,0.508619,0.63584
2,128,4,32kB,4,False,inactive,0.874528,796,345.6,True,0.50761,0.635404
2,128,4,32kB,8,False,inactive,0.874528,797,347.2,True,0.507599,0.635253
2,128,4,64kB,2,False,inactive,0.874788,798,377.6,True,0.509658,0.638329
2,128,4,64kB,4,False,inactive,0.874801,799,379.2,True,0.509658,0.638792
2,128,4,64kB,8,False,inactive,0.874801,800,382.4,True,0.50783,0.638254
2,128,8,16kB,2,False,inactive,0.874306,801,348.4,True,0.506384,0.650855
2,128,8,16kB,4,False,inactive,0.874362,802,348.8,True,0.506437,0.650894
2,128,8,16kB,8,False,inactive,0.874705,803,349.6,True,0.506232,0.651712
2,128,8,32kB,2,False,inactive,0.874445,804,364.8,True,0.508622,0.656839
2,128,8,32kB,4,False,inactive,0.87454,805,365.6,True,0.507613,0.656077
2,128,8,32kB,8,False,inactive,0.87454,806,367.2,True,0.507602,0.656502
2,128,8,64kB,2,False,inactive,0.874801,807,397.6,True,0.509662,0.657744
2,128,8,64kB,4,False,inactive,0.874813,808,399.2,True,0.509662,0.659567
2,128,8,64kB,8,False,inactive,0.874813,809,402.4,True,0.507833,0.659295
4,32,2,16kB,2,False,inactive,1.057162,810,274.4,True,0.507952,0.577978
4,32,2,16kB,4,False,inactive,1.057211,811,274.8,True,0.508062,0.578085
4,32,2,16kB,8,False,inactive,1.057349,812,275.6,True,0.508141,0.577714
4,32,2,32kB,2,False,inactive,1.057045,813,290.8,True,0.508046,0.578978
4,32,2,32kB,4,False,inactive,1.057225,814,291.6,True,0.509378,0.58009
4,32,2,32kB,8,False,inactive,1.057162,815,293.2,True,0.509476,0.579514
4,32,2,64kB,2,False,inactive,1.057621,816,323.6,True,0.511831,0.582476
4,32,2,64kB,4,False,inactive,1.057691,817,325.2,True,0.511807,0.584337
4,32,2,64kB,8,False,inactive,1.057691,818,328.4,True,0.511586,0.580156
4,32,4,16kB,2,False,inactive,1.057217,819,284.4,True,0.508146,0.634616
4,32,4,16kB,4,False,inactive,1.057217,820,284.8,True,0.508076,0.634788
4,32,4,16kB,8,False,inactive,1.057353,821,285.6,True,0.508171,0.63444
4,32,4,32kB,2,False,inactive,1.057045,822,300.8,True,0.509471,0.635334
4,32,4,32kB,4,False,inactive,1.057228,823,301.6,True,0.509404,0.636918
4,32,4,32kB,8,False,inactive,1.057229,824,303.2,True,0.508019,0.634637
4,32,4,64kB,2,False,inactive,1.057621,825,333.6,True,0.511859,0.638434
4,32,4,64kB,4,False,inactive,1.057691,826,335.2,True,0.511838,0.641209
4,32,4,64kB,8,False,inactive,1.057691,827,338.4,True,0.511617,0.6369
4,32,8,16kB,2,False,inactive,1.057217,828,304.4,True,0.508146,0.654372
4,32,8,16kB,4,False,inactive,1.057217,829,304.8,True,0.508076,0.654072
4,32,8,16kB,8,False,inactive,1.057353,830,305.6,True,0.508171,0.65334
4,32,8,32kB,2,False,inactive,1.057045,831,320.8,True,0.509471,0.655826
4,32,8,32kB,4,False,inactive,1.057228,832,321.6,True,0.509404,0.656676
4,32,8,32kB,8,False,inactive,1.057229,833,323.2,True,0.508019,0.653749
4,32,8,64kB,2,False,inactive,1.057621,834,353.6,True,0.511859,0.657716
4,32,8,64kB,4,False,inactive,1.057691,835,355.2,True,0.511838,0.66042
4,32,8,64kB,8,False,inactive,1.057691,836,358.4,True,0.511617,0.65704
4,64,2,16kB,2,False,inactive,1.066655,837,322.4,True,0.509835,0.58037
4,64,2,16kB,4,False,inactive,1.067199,838,322.8,True,0.510579,0.580214
4,64,2,16kB,8,False,inactive,1.067402,839,323.6,True,0.509933,0.580101
4,64,2,32kB,2,False,inactive,1.066862,840,338.8,True,0.510003,0.581694
4,64,2,32kB,4,False,inactive,1.067199,841,339.6,True,0.511608,0.582879
4,64,2,32kB,8,False,inactive,1.067199,842,341.2,True,0.511307,0.58037
4,64,2,64kB,2,False,inactive,1.067725,843,371.6,True,0.513193,0.584895
4,64,2,64kB,4,False,inactive,1.067775,844,373.2,True,0.513318,0.58753
4,64,2,64kB,8,False,inactive,1.067775,845,376.4,True,0.513261,0.584902
4,64,4,16kB,2,False,inactive,1.067423,846,332.4,True,0.509854,0.637508
4,64,4,16kB,4,False,inactive,1.06772,847,332.8,True,0.509961,0.637344
4,64,4,16kB,8,False,inactive,1.067682,848,333.6,True,0.509952,0.637312
4,64,4,32kB,2,False,inactive,1.067572,849,348.8,True,0.510024,0.638217
4,64,4,32kB,4,False,inactive,1.067599,850,349.6,True,0.511648,0.640162
4,64,4,32kB,8,False,inactive,1.067573,851,351.2,True,0.511693,0.639423
4,64,4,64kB,2,False,inactive,1.068164,852,381.6,True,0.514717,0.643868
4,64,4,64kB,4,False,inactive,1.068164,853,383.2,True,0.513355,0.643537
4,64,4,64kB,8,False,inactive,1.068164,854,386.4,True,0.514684,0.639714
4,64,8,16kB,2,False,inactive,1.067423,855,352.4,True,0.509854,0.658811
4,64,8,16kB,4,False,inactive,1.06772,856,352.8,True,0.509961,0.657397
4,64,8,16kB,8,False,inactive,1.067682,857,353.6,True,0.509952,0.657678
4,64,8,32kB,2,False,inactive,1.067572,858,368.8,True,0.510024,0.659208
4,64,8,32kB,4,False,inactive,1.067599,859,369.6,True,0.511648,0.662084
4,64,8,32kB,8,False,inactive,1.067573,860,371.2,True,0.511693,0.659425
4,64,8,64kB,2,False,inactive,1.068164,861,401.6,True,0.514717,0.662915
4,64,8,64kB,4,False,inactive,1.068164,862,403.2,True,0.513355,0.663093
4,64,8,64kB,8,False,inactive,1.068164,863,406.4,True,0.514684,0.660071
4,128,2,16kB,2,False,inactive,1.075581,864,418.4,True,0.511669,0.582723
4,128,2,16kB,4,False,inactive,1.075874,865,418.8,True,0.511823,0.582555
4,128,2,16kB,8,False,inactive,1.075934,866,419.6,True,0.511813,0.582511
4,128,2,32kB,2,False,inactive,1.075521,867,434.8,True,0.511895,0.583244
4,128,2,32kB,4,False,inactive,1.075782,868,435.6,True,0.511982,0.585357
4,128,2,32kB,8,False,inactive,1.075877,869,437.2,True,0.51174,0.584188
4,128,2,64kB,2,False,inactive,1.076363,870,467.6,True,0.513137,0.587456
4,128,2,64kB,4,False,inactive,1.076407,871,469.2,True,0.515377,0.585906
4,128,2,64kB,8,False,inactive,1.076407,872,472.4,True,0.515355,0.584957
4,128,4,16kB,2,False,inactive,1.075929,873,428.4,True,0.51183,0.64016
4,128,4,16kB,4,False,inactive,1.076015,874,428.8,True,0.51183,0.640194
4,128,4,16kB,8,False,inactive,1.076085,875,429.6,True,0.511818,0.640212
4,128,4,32kB,2,False,inactive,1.075867,876,444.8,True,0.512052,0.641185
4,128,4,32kB,4,False,inactive,1.076054,877,445.6,True,0.512996,0.640812
4,128,4,32kB,8,False,inactive,1.076099,878,447.2,True,0.511965,0.639446
4,128,4,64kB,2,False,inactive,1.076487,879,477.6,True,0.51306,0.643598
4,128,4,64kB,4,False,inactive,1.076513,880,479.2,True,0.515054,0.646573
4,128,4,64kB,8,False,inactive,1.076513,881,482.4,True,0.515068,0.644978
4,128,8,16kB,2,False,inactive,1.076156,882,448.4,True,0.511786,0.661273
4,128,8,16kB,4,False,inactive,1.076273,883,448.8,True,0.511836,0.659681
4,128,8,16kB,8,False,inactive,1.076368,884,449.6,True,0.511824,0.660671
4,128,8,32kB,2,False,inactive,1.076093,885,464.8,True,0.51175,0.660786
4,128,8,32kB,4,False,inactive,1.076162,886,465.6,True,0.512002,0.661201
4,128,8,32kB,8,False,inactive,1.076267,887,467.2,True,0.511971,0.660532
4,128,8,64kB,2,False,inactive,1.076518,888,497.6,True,0.513066,0.663125
4,128,8,64kB,4,False,inactive,1.076544,889,499.2,True,0.51506,0.667335
4,128,8,64kB,8,False,inactive,1.076544,890,502.4,True,0.515074,0.667033
8,32,2,16kB,2,False,inactive,1.062425,891,474.4,True,0.508059,0.57787
8,32,2,16kB,4,False,inactive,1.062635,892,474.8,True,0.510256,0.577909
8,32,2,16kB,8,False,inactive,1.06291,893,475.6,True,0.509702,0.577867
8,32,2,32kB,2,False,inactive,1.062781,894,490.8,True,0.511088,0.580736
8,32,2,32kB,4,False,inactive,1.062653,895,491.6,True,0.511916,0.580728
8,32,2,32kB,8,False,inactive,1.062943,896,493.2,True,0.509963,0.58012
8,32,2,64kB,2,False,inactive,1.063533,897,523.6,True,0.511039,0.58483
8,32,2,64kB,4,False,inactive,1.063608,898,525.2,True,0.511504,0.581756
8,32,2,64kB,8,False,inactive,1.063608,899,528.4,True,0.511778,0.582588
8,32,4,16kB,2,False,inactive,1.062788,900,484.4,True,0.509832,0.634809
8,32,4,16kB,4,False,inactive,1.062831,901,484.8,True,0.509716,0.634725
8,32,4,16kB,8,False,inactive,1.063263,902,485.6,True,0.509844,0.636898
8,32,4,32kB,2,False,inactive,1.063039,903,500.8,True,0.509499,0.639762
8,32,4,32kB,4,False,inactive,1.063037,904,501.6,True,0.510089,0.637927
8,32,4,32kB,8,False,inactive,1.063186,905,503.2,True,0.509994,0.637438
8,32,4,64kB,2,False,inactive,1.063659,906,533.6,True,0.511943,0.638693
8,32,4,64kB,4,False,inactive,1.063718,907,535.2,True,0.51167,0.643287
8,32,4,64kB,8,False,inactive,1.063718,908,538.4,True,0.511609,0.637024
8,32,8,16kB,2,False,inactive,1.062788,909,504.4,True,0.509832,0.655708
8,32,8,16kB,4,False,inactive,1.062831,910,504.8,True,0.509716,0.65371
8,32,8,16kB,8,False,inactive,1.063263,911,505.6,True,0.509844,0.656354
8,32,8,32kB,2,False,inactive,1.063039,912,520.8,True,0.509499,0.659855
8,32,8,32kB,4,False,inactive,1.063037,913,521.6,True,0.510089,0.657501
8,32,8,32kB,8,False,inactive,1.063186,914,523.2,True,0.509994,0.657078
8,32,8,64kB,2,False,inactive,1.063659,915,553.6,True,0.511943,0.657067
8,32,8,64kB,4,False,inactive,1.063718,916,555.2,True,0.51167,0.66376
8,32,8,64kB,8,False,inactive,1.063718,917,558.4,True,0.511609,0.656593
8,64,2,16kB,2,False,inactive,1.079833,918,522.4,True,0.511658,0.582595
8,64,2,16kB,4,False,inactive,1.080436,919,522.8,True,0.511964,0.582632
8,64,2,16kB,8,False,inactive,1.080247,920,523.6,True,0.511809,0.582606
8,64,2,32kB,2,False,inactive,1.080099,921,538.8,True,0.515075,0.586328
8,64,2,32kB,4,False,inactive,1.080003,922,539.6,True,0.513768,0.584797
8,64,2,32kB,8,False,inactive,1.080241,923,541.2,True,0.514185,0.584293
8,64,2,64kB,2,False,inactive,1.081324,924,571.6,True,0.513314,0.589589
8,64,2,64kB,4,False,inactive,1.081388,925,573.2,True,0.515337,0.589769
8,64,2,64kB,8,False,inactive,1.081388,926,576.4,True,0.516861,0.584957
8,64,4,16kB,2,False,inactive,1.080553,927,532.4,True,0.511688,0.64024
8,64,4,16kB,4,False,inactive,1.080674,928,532.8,True,0.512002,0.640446
8,64,4,16kB,8,False,inactive,1.080619,929,533.6,True,0.511942,0.640465
8,64,4,32kB,2,False,inactive,1.080674,930,548.8,True,0.514375,0.642904
8,64,4,32kB,4,False,inactive,1.080674,931,549.6,True,0.514229,0.643616
8,64,4,32kB,8,False,inactive,1.081214,932,551.2,True,0.514608,0.643901
8,64,4,64kB,2,False,inactive,1.081734,933,581.6,True,0.516944,0.647045
8,64,4,64kB,4,False,inactive,1.081782,934,583.2,True,0.515321,0.64798
8,64,4,64kB,8,False,inactive,1.081782,935,586.4,True,0.515235,0.64556
8,64,8,16kB,2,False,inactive,1.080553,936,552.4,True,0.511688,0.660118
8,64,8,16kB,4,False,inactive,1.081408,937,552.8,True,0.512002,0.660213
8,64,8,16kB,8,False,inactive,1.080748,938,553.6,True,0.511942,0.65967
8,64,8,32kB,2,False,inactive,1.080674,939,568.8,True,0.514375,0.662557
8,64,8,32kB,4,False,inactive,1.080674,940,569.6,True,0.514229,0.662741
8,64,8,32kB,8,False,inactive,1.081214,941,571.2,True,0.514608,0.664504
8,64,8,64kB,2,False,inactive,1.081945,942,601.6,True,0.513552,0.669339
8,64,8,64kB,4,False,inactive,1.081993,943,603.2,True,0.515545,0.667455
8,64,8,64kB,8,False,inactive,1.081993,944,606.4,True,0.515317,0.665946
8,128,2,16kB,2,False,inactive,1.087179,945,618.4,True,0.513708,0.585056
8,128,2,16kB,4,False,inactive,1.087238,946,618.8,True,0.513375,0.584641
8,128,2,16kB,8,False,inactive,1.087305,947,619.6,True,0.513685,0.584874
8,128,2,32kB,2,False,inactive,1.087064,948,634.8,True,0.513594,0.586476
8,128,2,32kB,4,False,inactive,1.087368,949,635.6,True,0.513839,0.58693
8,128,2,32kB,8,False,inactive,1.087363,950,637.2,True,0.51563,0.584933
8,128,2,64kB,2,False,inactive,1.088126,951,667.6,True,0.518613,0.592152
8,128,2,64kB,4,False,inactive,1.088242,952,669.2,True,0.517181,0.591244
8,128,2,64kB,8,False,inactive,1.088242,953,672.4,True,0.518486,0.589746
8,128,4,16kB,2,False,inactive,1.087691,954,628.4,True,0.513676,0.643254
8,128,4,16kB,4,False,inactive,1.087969,955,628.8,True,0.513726,0.643105
8,128,4,16kB,8,False,inactive,1.087882,956,629.6,True,0.513709,0.643099
8,128,4,32kB,2,False,inactive,1.087698,957,644.8,True,0.51363,0.643703
8,128,4,32kB,4,False,inactive,1.087903,958,645.6,True,0.515952,0.646419
8,128,4,32kB,8,False,inactive,1.087969,959,647.2,True,0.513896,0.643077
8,128,4,64kB,2,False,inactive,1.088741,960,677.6,True,0.517141,0.651898
8,128,4,64kB,4,False,inactive,1.088794,961,679.2,True,0.516994,0.646498
8,128,4,64kB,8,False,inactive,1.088794,962,682.4,True,0.517323,0.648569
8,128,8,16kB,2,False,inactive,1.087782,963,648.4,True,0.513852,0.663764
8,128,8,16kB,4,False,inactive,1.088001,964,648.8,True,0.513732,0.663898
8,128,8,16kB,8,False,inactive,1.087914,965,649.6,True,0.513715,0.663755
8,128,8,32kB,2,False,inactive,1.08773,966,664.8,True,0.513636,0.663636
8,128,8,32kB,4,False,inactive,1.087934,967,665.6,True,0.515958,0.666326
8,128,8,32kB,8,False,inactive,1.088001,968,667.2,True,0.513897,0.663633
8,128,8,64kB,2,False,inactive,1.088772,969,697.6,True,0.517147,0.674411
8,128,8,64kB,4,False,inactive,1.088826,970,699.2,True,0.517,0.667842
8,128,8,64kB,8,False,inactive,1.088826,971,702.4,True,0.517329,0.669573
